Year,Month,Tier,Name,Author name,Deck link,Deck list
2022,4,2,Jeskai Control,Riley Hicks,https://www.mtgtop8.com/event?e=35894&d=470499&f=ST,"1 You See a Guard Approach
2 Voltage Surge
4 Unexpected Windfall
3 Spikefield Hazard
1 Silundi Vision
2 Show of Confidence
2 Sejiri Shelter
3 Prismari Command
1 Negate
2 Jwari Disruption
3 Galvanic Iteration
1 Fading Hope
3 Expressive Iteration
1 Burn Down the House
2 Behold the Multiverse
2 Alchemist's Gambit
3 Lier, Disciple of the Drowned
4 Goldspan Dragon
4 Stormcarved Coast
1 Sokenzan, Crucible of Defiance
4 Riverglide Pathway
1 Otawara, Soaring City
4 Needleverge Pathway
2 Mountain
3 Hengegate Pathway
1 Hall of Storm Giants
Sideboard
1 Valorous Stance
1 Test of Talents
1 Smoldering Egg
1 Saw It Coming
1 Dragon's Fire
2 Disdainful Stroke
2 Cinderclasm
1 Negate
2 Fading Hope
1 Burn Down the House
2 Behold the Multiverse
"
2022,4,2,Esper Control,Jacopo Di Napoli,https://www.mtgtop8.com/event?e=35894&d=470498&f=ST,"3 Brightclimb Pathway
3 Clearwater Pathway
3 Deserted Beach
1 Eiganjo, Seat of the Empire
3 Hengegate Pathway
2 Hive of the Eye Tyrant
1 Plains
4 Shattered Sanctum
3 Shipwreck Marsh
1 Swamp
1 Takenuma, Abandoned Mire
2 Disdainful Stroke
3 Doomskar
2 Emeria's Call
1 Infernal Grasp
3 March of Otherworldly Light
1 Soul Shatter
4 Vanishing Verse
4 Kaito Shizuki
3 Lolth, Spider Queen
2 Portable Hole
3 Reckoner Bankbuster
1 Sorin the Mirthless
2 The Meathook Massacre
4 The Wandering Emperor
Sideboard
2 Disdainful Stroke
1 Doomskar
1 Reckoner Bankbuster
4 Duress
2 Farewell
2 Graveyard Trespasser
3 Ray of Enfeeblement
"
2022,4,3,UW Control,Sergio Pinazo,https://www.mtgtop8.com/event?e=35894&d=470500&f=ST,"3 The Wandering Emperor
2 The Restoration of Eiganjo
2 Teferi, Who Slows the Sunset
2 Reckoner Bankbuster
1 Starnheim Unleashed
2 Negate
2 Memory Deluge
4 March of Otherworldly Light
4 Jwari Disruption
3 Fateful Absence
2 Farewell
2 Emeria's Call
4 Doomskar
2 Disdainful Stroke
1 Legion Angel
2 Iymrith, Desert Doom
1 Hullbreaker Horror
5 Plains
1 Otawara, Soaring City
2 Island
4 Hengegate Pathway
2 Hall of Storm Giants
1 Eiganjo, Seat of the Empire
4 Deserted Beach
2 Cave of the Frost Dragon
Sideboard
2 Test of Talents
4 Sunset Revelry
3 Malevolent Hermit
2 Lier, Disciple of the Drowned
3 Legion Angel
1 Hullbreaker Horror
"
2022,4,3,Orzhov Aggro,Sapoa,https://www.mtgtop8.com/event?e=35894&d=470497&f=ST,"4 Wedding Announcement
2 The Meathook Massacre
2 Paladin Class
3 Lolth, Spider Queen
4 Vanishing Verse
3 Path of Peril
2 Infernal Grasp
3 Nadaar, Selfless Paladin
4 Luminarch Aspirant
1 Legion Angel
3 Henrika Domnathi
1 Edgar, Charmed Groom
3 Archon of Emeria
1 Takenuma, Abandoned Mire
4 Swamp
4 Shattered Sanctum
4 Plains
4 Hive of the Eye Tyrant
1 Field of Ruin
2 Eiganjo, Seat of the Empire
1 Cave of the Frost Dragon
4 Brightclimb Pathway
Sideboard
2 Go Blank
3 Fracture
4 Duress
4 Brutal Cathar
2 Legion Angel
"
2022,4,3,Rakdos Anvil,Samsoni1,https://www.mtgtop8.com/event?e=35894&d=470496&f=ST,"4 Blightstep Pathway
1 Den of the Bugbear
4 Haunted Ridge
2 Hive of the Eye Tyrant
4 Mountain
1 Sokenzan, Crucible of Defiance
5 Swamp
1 Takenuma, Abandoned Mire
4 Bloodtithe Harvester
2 Virus Beetle
4 Voldaren Epicure
4 Deadly Dispute
2 Infernal Grasp
4 Voltage Surge
4 Experimental Synthesizer
4 Fable of the Mirror-Breaker
2 Lolth, Spider Queen
4 Oni-Cult Anvil
1 Sorin the Mirthless
3 The Meathook Massacre
Sideboard
1 Infernal Grasp
1 Sorin the Mirthless
2 Cemetery Gatekeeper
1 Check for Traps
4 Duress
2 Go Blank
4 Ray of Enfeeblement
"
2022,3,1,Orzov Control,João Afonso,https://www.mtgtop8.com/event?e=35417&d=467484&f=ST,"3 Spirited Companion
2 Shambling Ghast
1 Professor of Symbology
4 Eyetwitch
2 Edgar, Charmed Groom
2 Ao, the Dawn Sky
1 Takenuma, Abandoned Mire
3 Swamp
4 Shattered Sanctum
5 Plains
4 Hive of the Eye Tyrant
1 Eiganjo, Seat of the Empire
4 Brightclimb Pathway
4 Deadly Dispute
1 Hagra Mauling
2 Path of Peril
1 Pelakka Predation
3 Rite of Oblivion
4 Vanishing Verse
2 Lolth, Spider Queen
1 The Meathook Massacre
2 The Wandering Emperor
4 Wedding Announcement
Sideboard
1 The Meathook Massacre
2 Bloodchief's Thirst
2 Check for Traps
1 Curse of Silence
1 Environmental Sciences
1 Farewell
1 Fracture
2 Go Blank
1 Mascot Exhibition
1 Necrotic Fumes
1 Pest Summoning
1 Pithing Needle
"
2022,3,2,Naya Runes Aggro,Kévin Martineau,https://www.mtgtop8.com/event?e=35417&d=467486&f=ST,"2 Touch the Spirit Realm
4 Showdown of the Skalds
3 Rune of Sustenance
3 Rune of Speed
4 Rune of Might
2 Hallowed Haunting
4 Commune with Spirits
4 Runeforge Champion
3 Kami of Transience
4 Jukai Naturalist
4 Generous Visitor
4 Sundown Pass
2 Plains
4 Needleverge Pathway
1 Lair of the Hydra
2 Forest
1 Eiganjo, Seat of the Empire
4 Cragcrown Pathway
4 Branchloft Pathway
1 Boseiju, Who Endures
Sideboard
1 Yasharn, Implacable Earth
2 Valorous Stance
2 Tamiyo's Safekeeping
4 Rip Apart
3 Circle of Confinement
2 Hallowed Haunting
1 Boseiju, Who Endures
"
2022,3,2,Weenie White,Anatoly Zybin,https://www.mtgtop8.com/event?e=35417&d=467485&f=ST,"4 The Wandering Emperor
2 Usher of the Fallen
4 Thalia, Guardian of Thraben
4 Skyclave Apparition
4 Luminarch Aspirant
1 Legion Angel
4 Intrepid Adversary
4 Hopeful Initiate
2 Elite Spellbinder
2 Brutal Cathar
2 Archon of Emeria
2 Adeline, Resplendent Cathar
16 Plains
3 Eiganjo, Seat of the Empire
3 Crawling Barrens
3 Cave of the Frost Dragon
Sideboard
2 Valorous Stance
2 Reidane, God of the Worthy
2 Portable Hole
3 Legion Angel
2 Elite Spellbinder
2 Brutal Cathar
2 Archon of Emeria
"
2022,3,2,Jeskai Control,Andreas Holm,https://www.mtgtop8.com/event?e=35417&d=467487&f=ST,"2 Deserted Beach
1 Hall of Storm Giants
1 Hengegate Pathway
1 Island
1 Mountain
4 Needleverge Pathway
1 Otawara, Soaring City
4 Riverglide Pathway
4 Stormcarved Coast
4 Goldspan Dragon
3 Lier, Disciple of the Drowned
1 Alchemist's Gambit
3 Dragon's Fire
4 Expressive Iteration
3 Fading Hope
3 Galvanic Iteration
3 Jwari Disruption
1 Prismari Command
2 Seize the Spoils
3 Sejiri Shelter
1 Show of Confidence
4 Spikefield Hazard
4 Unexpected Windfall
2 Valorous Stance
Sideboard
1 Dragon's Fire
1 Valorous Stance
3 Behold the Multiverse
1 Cinderclasm
3 Disdainful Stroke
1 Flame-Blessed Bolt
1 Negate
3 Smoldering Egg
1 Test of Talents
"
2022,3,3,UW Control,Lukas Dusek,https://www.mtgtop8.com/event?e=35417&d=467488&f=ST,"3 The Wandering Emperor
2 The Restoration of Eiganjo
2 Teferi, Who Slows the Sunset
2 Reckoner Bankbuster
1 Starnheim Unleashed
2 Negate
2 Memory Deluge
4 March of Otherworldly Light
4 Jwari Disruption
3 Fateful Absence
2 Farewell
2 Emeria's Call
4 Doomskar
2 Disdainful Stroke
1 Legion Angel
2 Iymrith, Desert Doom
1 Hullbreaker Horror
5 Plains
1 Otawara, Soaring City
2 Island
4 Hengegate Pathway
2 Hall of Storm Giants
1 Eiganjo, Seat of the Empire
4 Deserted Beach
2 Cave of the Frost Dragon
Sideboard
2 Test of Talents
4 Sunset Revelry
3 Malevolent Hermit
2 Lier, Disciple of the Drowned
3 Legion Angel
1 Hullbreaker Horror
"
2022,3,3,Mono Green Aggro,Szymon Oleksy,https://www.mtgtop8.com/event?e=35417&d=467490&f=ST,"3 Ranger Class
4 Esika's Chariot
1 Tamiyo's Safekeeping
3 Invoke the Ancients
2 Inscription of Abundance
4 Blizzard Brawl
4 Werewolf Pack Leader
3 Ulvenwald Oddity
4 Sculptor of Winter
4 Old-Growth Troll
4 Ascendant Packleader
19 Snow-Covered Forest
3 Lair of the Hydra
2 Boseiju, Who Endures
Sideboard
3 Snakeskin Veil
2 Reckoner Bankbuster
3 Outland Liberator
2 Master's Rebuke
1 Masked Vandal
2 Froghemoth
1 Devouring Tendrils
1 Boseiju, Who Endures
"
2022,3,3,Selenya Aggro,Marco Kollmer,https://www.mtgtop8.com/event?e=35417&d=467489&f=ST,"1 Boseiju, Who Endures
1 Wrenn and Seven
4 Wedding Announcement
4 The Wandering Emperor
4 Esika's Chariot
1 Valorous Stance
2 Starnheim Unleashed
3 Emeria's Call
3 Yasharn, Implacable Earth
2 Tangled Florahedron
4 Skyclave Apparition
2 Reidane, God of the Worthy
4 Prosperous Innkeeper
4 Luminarch Aspirant
1 Brutal Cathar
6 Plains
4 Overgrown Farmland
1 Lair of the Hydra
3 Forest
1 Eiganjo, Seat of the Empire
1 Cave of the Frost Dragon
4 Branchloft Pathway
Sideboard
2 Portable Hole
3 Guardian of Faith
3 Divine Smite
4 Circle of Confinement
2 Archon of Emeria
1 Valorous Stance
"
2022,2,1,Orzhov Control,Francesco Cardarelli,https://www.mtgtop8.com/event?e=34822&d=463576&f=ST,"4 Brightclimb Pathway
1 Eiganjo, Seat of the Empire
4 Hive of the Eye Tyrant
4 Plains
1 Roadside Reliquary
4 Shattered Sanctum
4 Swamp
1 Takenuma, Abandoned Mire
2 Dockside Chef
1 Edgar, Charmed Groom
4 Professor of Symbology
4 Shambling Ghast
4 Deadly Dispute
1 Hagra Mauling
3 Rite of Oblivion
4 Vanishing Verse
1 Lolth, Spider Queen
1 Sorin the Mirthless
4 The Meathook Massacre
3 The Restoration of Eiganjo
1 The Wandering Emperor
4 Wedding Announcement
Sideboard
1 Lolth, Spider Queen
1 Confront the Past
1 Containment Breach
2 Doomskar
3 Duress
1 Environmental Sciences
1 Farewell
2 Go Blank
1 Mascot Exhibition
2 Power Word Kill
"
2022,2,2,Jeskai Control,Nikolai Potovin,https://www.mtgtop8.com/event?e=34822&d=463578&f=ST,"2 Deserted Beach
1 Hall of Storm Giants
3 Hengegate Pathway
1 Mountain
4 Needleverge Pathway
1 Otawara, Soaring City
4 Riverglide Pathway
4 Stormcarved Coast
2 Sundown Pass
4 Goldspan Dragon
4 Hinata, Dawn-Crowned
3 Abrade
1 Demon Bolt
1 Disdainful Stroke
4 Expressive Iteration
1 Inscription of Insight
3 Jwari Disruption
4 Magma Opus
1 March of Swirling Mist
3 Negate
2 Prismari Command
2 Shatterskull Smashing
3 Spikefield Hazard
1 Valorous Stance
1 The Celestus
Sideboard
2 Disdainful Stroke
1 Valorous Stance
2 Burning Hands
2 Cinderclasm
1 Fading Hope
1 Hullbreaker Horror
1 Lier, Disciple of the Drowned
1 Memory Deluge
2 Reckoner Bankbuster
2 Smoldering Egg
"
2022,2,3,Naya Runes Aggro,Max Dore,https://www.mtgtop8.com/event?e=34822&d=463581&f=ST,"1 Boseiju, Who Endures
4 Branchloft Pathway
4 Cragcrown Pathway
1 Eiganjo, Seat of the Empire
1 Forest
1 Lair of the Hydra
2 Needleverge Pathway
4 Overgrown Farmland
3 Rockfall Vale
2 Sundown Pass
4 Generous Visitor
4 Jukai Naturalist
3 Kami of Transience
4 Runeforge Champion
4 Commune with Spirits
2 Hallowed Haunting
1 Michiko's Reign of Truth
4 Rune of Might
2 Rune of Speed
4 Rune of Sustenance
4 Showdown of the Skalds
1 Touch the Spirit Realm
Sideboard
2 Brilliant Restoration
2 Circle of Confinement
2 Katilda, Dawnhart Martyr
2 Rip Apart
1 Tamiyo's Safekeeping
1 Valorous Stance
2 Wedding Announcement
2 Welcoming Vampire
1 Yasharn, Implacable Earth
"
2022,2,3,Selesnya Aggro,Noé Alessandro Rivera Carvallo,https://www.mtgtop8.com/event?e=34822&d=463579&f=ST,"1 Boseiju, Who Endures
4 Branchloft Pathway
1 Cave of the Frost Dragon
2 Eiganjo, Seat of the Empire
3 Forest
1 Lair of the Hydra
4 Overgrown Farmland
4 Plains
2 Ao, the Dawn Sky
1 Katilda, Dawnhart Prime
1 Legion Angel
4 Prosperous Innkeeper
4 Skyclave Apparition
4 Tangled Florahedron
2 Yasharn, Implacable Earth
3 Emeria's Call
2 Starnheim Unleashed
1 Storm the Festival
3 Borrowed Time
2 Careful Cultivation
4 Esika's Chariot
2 The Wandering Emperor
4 Wedding Announcement
1 Wrenn and Seven
Sideboard
3 Legion Angel
3 Archon of Emeria
2 Circle of Confinement
2 Felidar Retreat
2 Guardian of Faith
3 Valorous Stance
"
2022,2,3,Izzet Control,Tian Fa Mun,https://www.mtgtop8.com/event?e=34822&d=463577&f=ST,"2 Field of Ruin
2 Hall of Storm Giants
2 Island
3 Mountain
1 Otawara, Soaring City
4 Riverglide Pathway
1 Sokenzan, Crucible of Defiance
4 Stormcarved Coast
4 Goldspan Dragon
2 Hullbreaker Horror
2 Burn Down the House
1 Crush the Weak
4 Dragon's Fire
4 Expressive Iteration
3 Fading Hope
2 Galvanic Iteration
4 Jwari Disruption
2 Memory Deluge
2 Negate
2 Prismari Command
1 Shatterskull Smashing
4 Spikefield Hazard
4 Unexpected Windfall
Sideboard
2 Crush the Weak
1 Negate
3 Burning Hands
2 Disdainful Stroke
2 Lier, Disciple of the Drowned
3 Smoldering Egg
2 Test of Talents
"
2022,2,3,Azorius Aggro,Archer Whitman,https://www.mtgtop8.com/event?e=34822&d=463582&f=ST,"2 Cave of the Frost Dragon
4 Deserted Beach
2 Eiganjo, Seat of the Empire
1 Hall of Storm Giants
4 Hengegate Pathway
4 Island
1 Otawara, Soaring City
7 Plains
2 Adeline, Resplendent Cathar
2 Brutal Cathar
3 Elite Spellbinder
2 Intrepid Adversary
1 Kyodai, Soul of Kamigawa
4 Luminarch Aspirant
2 Skyclave Apparition
4 Spectral Adversary
4 Usher of the Fallen
2 Fading Hope
1 Jwari Disruption
2 March of Swirling Mist
2 Spell Pierce
1 Maul of the Skyclaves
3 The Wandering Emperor
Sideboard
2 Brutal Cathar
1 Elite Spellbinder
2 Skyclave Apparition
3 Malevolent Hermit
2 Negate
1 Portable Hole
2 Test of Talents
2 Valorous Stance
"
2022,2,3,Mono Green Aggro,Masashi Koyama,https://www.mtgtop8.com/event?e=34822&d=463580&f=ST,"2 Boseiju, Who Endures
3 Lair of the Hydra
19 Snow-Covered Forest
4 Ascendant Packleader
4 Old-Growth Troll
4 Sculptor of Winter
3 Ulvenwald Oddity
4 Werewolf Pack Leader
4 Blizzard Brawl
1 Inscription of Abundance
3 Invoke the Ancients
3 Snakeskin Veil
4 Esika's Chariot
2 Ranger Class
Sideboard
2 Inscription of Abundance
1 Snakeskin Veil
1 Avabruck Caretaker
2 Froghemoth
2 Master's Rebuke
2 Outland Liberator
2 Reckoner Bankbuster
1 Tamiyo's Safekeeping
2 Tangletrap
"
2022,1,1,Izzet Control,Andrea Landi,https://www.mtgtop8.com/event?e=34360&d=460882&f=ST,"1 Field of Ruin
2 Hall of Storm Giants
4 Island
7 Mountain
4 Riverglide Pathway
4 Stormcarved Coast
4 Alrund's Epiphany
2 Behold the Multiverse
1 Burn Down the House
2 Cinderclasm
2 Demon Bolt
4 Divide by Zero
4 Expressive Iteration
3 Fading Hope
3 Galvanic Iteration
3 Jwari Disruption
4 Spikefield Hazard
1 Thirst for Discovery
4 Unexpected Windfall
1 The Celestus
Sideboard
1 Cinderclasm
1 Fading Hope
1 Burning Hands
1 Environmental Sciences
2 Goldspan Dragon
1 Lier, Disciple of the Drowned
2 Malevolent Hermit
1 Mascot Exhibition
2 Smoldering Egg
1 Teachings of the Archaics
2 Test of Talents
"
2022,1,1,Weenie White,Janisss,https://www.mtgtop8.com/event?e=34360&d=460884&f=ST,"1 Cave of the Frost Dragon
4 Faceless Haven
18 Snow-Covered Plains
3 Adeline, Resplendent Cathar
4 Brutal Cathar
3 Elite Spellbinder
4 Hopeful Initiate
4 Intrepid Adversary
4 Luminarch Aspirant
2 Reidane, God of the Worthy
3 Sungold Sentinel
3 Thalia, Guardian of Thraben
4 Usher of the Fallen
1 Valorous Stance
2 Portable Hole
Sideboard
1 Reidane, God of the Worthy
1 Thalia, Guardian of Thraben
2 Valorous Stance
2 Portable Hole
2 Guardian of Faith
2 Maul of the Skyclaves
2 Paladin Class
3 Skyclave Apparition
"
2022,1,1,Mono Green Aggro,Houda Shinpei,https://www.mtgtop8.com/event?e=34360&d=460883&f=ST,"3 Faceless Haven
1 Lair of the Hydra
19 Snow-Covered Forest
3 Ascendant Packleader
4 Kazandu Mammoth
4 Old-Growth Troll
4 Sculptor of Winter
4 Ulvenwald Oddity
4 Werewolf Pack Leader
4 Blizzard Brawl
2 Snakeskin Veil
4 Esika's Chariot
2 Ranger Class
2 Unnatural Growth
Sideboard
2 Snakeskin Veil
2 Choose Your Weapon
2 Devouring Tendrils
2 Froghemoth
3 Inscription of Abundance
1 Outland Liberator
2 Tajuru Blightblade
1 Tovolar's Huntmaster
"
2022,1,2,Temur Aggro,MJ_23,https://www.mtgtop8.com/event?e=34360&d=460885&f=ST,"4 Barkchannel Pathway
4 Cragcrown Pathway
2 Den of the Bugbear
3 Forest
2 Lair of the Hydra
4 Riverglide Pathway
2 Rockfall Vale
2 Briarbridge Tracker
4 Goldspan Dragon
3 Halana and Alena, Partners
4 Jaspera Sentinel
4 Magda, Brazen Outlaw
1 Moonveil Regent
4 Prosperous Innkeeper
2 Reckless Stormseeker
2 Demon Bolt
2 Dragon's Fire
4 Shatterskull Smashing
4 Esika's Chariot
3 Ranger Class
Sideboard
2 Demon Bolt
4 Burning Hands
3 Negate
2 Snakeskin Veil
2 Test of Talents
2 Ulvenwald Oddity
"
2022,1,3,Orzhov Aggro,WrzoBuSeks,https://www.mtgtop8.com/event?e=34360&d=460886&f=ST,"4 Brightclimb Pathway
2 Field of Ruin
3 Hive of the Eye Tyrant
4 Plains
4 Shattered Sanctum
1 Shineshadow Snarl
7 Swamp
2 Edgar, Charmed Groom
1 Elite Spellbinder
4 Graveyard Trespasser
3 Henrika Domnathi
2 Intrepid Adversary
1 Legion Angel
4 Luminarch Aspirant
4 Silverquill Silencer
4 Vanishing Verse
2 Lolth, Spider Queen
1 Sorin the Mirthless
3 The Meathook Massacre
4 Wedding Announcement
Sideboard
2 Elite Spellbinder
3 Legion Angel
4 Brutal Cathar
4 Duress
1 Kaya the Inexorable
1 Skyclave Apparition
"
2022,1,3,Esper Control,Kitada Yuuta,https://www.mtgtop8.com/event?e=34360&d=460887&f=ST,"4 Brightclimb Pathway
4 Clearwater Pathway
1 Deserted Beach
2 Field of Ruin
2 Hall of Storm Giants
2 Island
1 Plains
3 Shattered Sanctum
4 Shipwreck Marsh
2 Swamp
2 Edgar, Charmed Groom
4 Graveyard Trespasser
2 Henrika Domnathi
2 Iymrith, Desert Doom
4 Infernal Grasp
2 Jwari Disruption
3 Memory Deluge
2 Path of Peril
3 Siphon Insight
1 Soul Shatter
1 Test of Talents
3 Wash Away
3 Sorin the Mirthless
3 The Meathook Massacre
Sideboard
1 Path of Peril
2 Test of Talents
4 Go Blank
2 Jacob Hauken, Inspector
2 Malevolent Hermit
2 Ray of Enfeeblement
2 Vanishing Verse
"
2021,12,1,Izzet Control,Paulo Vitor Damo Da Rosa,https://www.mtgtop8.com/event?e=33978&d=458554&f=ST,"1 Field of Ruin
2 Hall of Storm Giants
4 Island
7 Mountain
4 Riverglide Pathway
4 Stormcarved Coast
4 Alrund's Epiphany
2 Behold the Multiverse
1 Burn Down the House
2 Cinderclasm
2 Demon Bolt
4 Divide by Zero
3 Expressive Iteration
3 Fading Hope
4 Galvanic Iteration
3 Jwari Disruption
4 Spikefield Hazard
1 Thirst for Discovery
4 Unexpected Windfall
1 The Celestus
Sideboard
1 Cinderclasm
1 Fading Hope
1 Burning Hands
1 Environmental Sciences
2 Goldspan Dragon
1 Hullbreaker Horror
1 Malevolent Hermit
1 Mascot Exhibition
1 Saw It Coming
3 Smoldering Egg
1 Teachings of the Archaics
1 Test of Talents
"
2021,12,2,Weenie White,Tim Schmeltz,https://www.mtgtop8.com/event?e=33978&d=458555&f=ST,"2 Portable Hole
1 Maul of the Skyclaves
2 Valorous Stance
1 Sejiri Shelter
3 Usher of the Fallen
3 Thalia, Guardian of Thraben
2 Sungold Sentinel
2 Skyclave Apparition
2 Reidane, God of the Worthy
4 Luminarch Aspirant
4 Intrepid Adversary
3 Hopeful Initiate
4 Elite Spellbinder
2 Brutal Cathar
2 Adeline, Resplendent Cathar
18 Snow-Covered Plains
4 Faceless Haven
1 Cave of the Frost Dragon
Sideboard
2 Paladin Class
2 Guardian of Faith
1 Divine Smite
1 Circle of Confinement
1 Portable Hole
1 Maul of the Skyclaves
1 Valorous Stance
1 Thalia, Guardian of Thraben
2 Skyclave Apparition
2 Reidane, God of the Worthy
1 Brutal Cathar
"
2021,12,2,Mono Green Aggro,Christian Hauck,https://www.mtgtop8.com/event?e=33978&d=458556&f=ST,"4 Faceless Haven
1 Lair of the Hydra
18 Snow-Covered Forest
4 Kazandu Mammoth
4 Old-Growth Troll
4 Sculptor of Winter
2 Tangled Florahedron
2 Ulvenwald Oddity
4 Werewolf Pack Leader
4 Blizzard Brawl
2 Inscription of Abundance
2 Snakeskin Veil
4 Esika's Chariot
4 Ranger Class
1 Wrenn and Seven
Sideboard
1 Inscription of Abundance
2 Snakeskin Veil
1 Wrenn and Seven
1 Avabruck Caretaker
3 Devouring Tendrils
2 Outland Liberator
3 Tajuru Blightblade
2 Tangletrap
"
2021,12,3,Mono Black Control,Tyler Jung,https://www.mtgtop8.com/event?e=33978&d=458559&f=ST,"3 The Meathook Massacre
1 Sorin the Mirthless
1 Professor Onyx
3 Lolth, Spider Queen
2 Soul Shatter
2 Infernal Grasp
2 Hunt for Specimens
1 Hagra Mauling
3 Deadly Dispute
4 Blood on the Snow
1 Valki, God of Lies
4 Skullport Merchant
4 Shambling Ghast
4 Eyetwitch
1 Concealing Curtains
16 Snow-Covered Swamp
2 Hive of the Eye Tyrant
2 Field of Ruin
4 Faceless Haven
Sideboard
2 Ray of Enfeeblement
2 Nighthawk Scavenger
1 Necrotic Fumes
1 Mascot Exhibition
1 Introduction to Annihilation
2 Go Blank
2 Environmental Sciences
2 Duress
1 Crippling Fear
1 Confront the Past
"
2021,12,3,Dimir Control,MAFS,https://www.mtgtop8.com/event?e=33978&d=458558&f=ST,"4 Clearwater Pathway
2 Field of Ruin
2 Hall of Storm Giants
1 Hive of the Eye Tyrant
5 Island
4 Shipwreck Marsh
5 Swamp
3 Lier, Disciple of the Drowned
3 Sedgemoor Witch
3 Behold the Multiverse
2 Bloodchief's Thirst
4 Consider
4 Divide by Zero
4 Duress
3 Fading Hope
2 Infernal Grasp
2 Jwari Disruption
1 Power Word Kill
1 Siphon Insight
2 Test of Talents
2 The Celestus
1 The Meathook Massacre
Sideboard
1 Power Word Kill
1 Test of Talents
1 Disdainful Stroke
1 Environmental Sciences
3 Go Blank
1 Iymrith, Desert Doom
2 Malevolent Hermit
1 Mascot Exhibition
2 Ray of Enfeeblement
1 Soul Shatter
1 Teachings of the Archaics
"
2021,12,3,Jund,Fabien Rigoulet,https://www.mtgtop8.com/event?e=33978&d=458557&f=ST,"2 Florian, Voldaren Scion
1 Swamp
3 Rockfall Vale
1 Mountain
2 Lair of the Hydra
4 Haunted Ridge
1 Forest
4 Deathcap Glade
3 Cragcrown Pathway
4 Blightstep Pathway
2 The Meathook Massacre
3 Ranger Class
1 Lolth, Spider Queen
4 Esika's Chariot
3 Shatterskull Smashing
3 Infernal Grasp
1 Valki, God of Lies
4 Prosperous Innkeeper
4 Kalain, Reclusive Painter
4 Immersturm Predator
2 Halana and Alena, Partners
4 Goldspan Dragon
Sideboard
2 Shadows' Verdict
3 Ray of Enfeeblement
3 Go Blank
4 Duress
3 Burning Hands
"
2021,11,1,Weenie White,Rafael Quinta Pozo,https://www.mtgtop8.com/event?e=33473&d=455115&f=ST,"4 Faceless Haven
19 Snow-Covered Plains
2 Adeline, Resplendent Cathar
3 Brutal Cathar
2 Elite Spellbinder
4 Intrepid Adversary
4 Luminarch Aspirant
2 Reidane, God of the Worthy
3 Skyclave Apparition
4 Stonebinder's Familiar
4 Sungold Sentinel
3 Thalia, Guardian of Thraben
4 Usher of the Fallen
2 Portable Hole
Sideboard
1 Adeline, Resplendent Cathar
1 Reidane, God of the Worthy
1 Skyclave Apparition
2 Cathar Commando
4 Curse of Silence
3 Maul of the Skyclaves
3 Paladin Class
"
